0, 0, Header, 1, 11, 192
1, 0, Start_track
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 714286
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "**                  "
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 10, 64
2, 0, Pitch_bend_c, 0, 8192
2, 0, Control_c, 0, 1, 0
2, 0, Control_c, 0, 64, 0
2, 0, End_track
3, 0, Start_track
3, 0, MIDI_port, 0
3, 0, Title_t, "Unnamed             "
3, 0, Program_c, 1, 52
3, 0, Control_c, 1, 10, 64
3, 0, Pitch_bend_c, 1, 8192
3, 0, Control_c, 1, 1, 0
3, 0, Control_c, 1, 64, 0
3, 0, End_track
4, 0, Start_track
4, 0, MIDI_port, 0
4, 0, Title_t, "Unnamed             "
4, 0, Program_c, 2, 16
4, 0, Control_c, 2, 10, 64
4, 0, Pitch_bend_c, 2, 8192
4, 0, Control_c, 2, 1, 0
4, 0, Control_c, 2, 64, 0
4, 0, End_track
5, 0, Start_track
5, 0, MIDI_port, 0
5, 0, Title_t, "Bass                "
5, 0, Program_c, 3, 33
5, 0, Control_c, 3, 7, 75
5, 0, Control_c, 3, 10, 64
5, 0, Control_c, 3, 0, 0
5, 0, Control_c, 3, 91, 20
5, 0, Control_c, 3, 93, 12
5, 1532, Note_on_c, 3, 38, 112
5, 1704, Note_on_c, 3, 38, 0
5, 1728, Note_on_c, 3, 33, 112
5, 1916, Note_on_c, 3, 33, 0
5, 1920, Note_on_c, 3, 38, 112
5, 2080, Note_on_c, 3, 38, 0
5, 2112, Note_on_c, 3, 33, 112
5, 2260, Note_on_c, 3, 33, 0
5, 2304, Note_on_c, 3, 35, 112
5, 2472, Note_on_c, 3, 35, 0
5, 2496, Note_on_c, 3, 30, 112
5, 2656, Note_on_c, 3, 30, 0
5, 2688, Note_on_c, 3, 35, 112
5, 2828, Note_on_c, 3, 35, 0
5, 2880, Note_on_c, 3, 35, 112
5, 3048, Note_on_c, 3, 35, 0
5, 3072, Note_on_c, 3, 33, 112
5, 3232, Note_on_c, 3, 33, 0
5, 3264, Note_on_c, 3, 28, 112
5, 3432, Note_on_c, 3, 28, 0
5, 3456, Note_on_c, 3, 33, 112
5, 3616, Note_on_c, 3, 33, 0
5, 3648, Note_on_c, 3, 28, 112
5, 3692, Note_on_c, 3, 28, 0
5, 3744, Note_on_c, 3, 33, 112
5, 3804, Note_on_c, 3, 33, 0
5, 3840, Note_on_c, 3, 43, 112
5, 3976, Note_on_c, 3, 43, 0
5, 4032, Note_on_c, 3, 43, 112
5, 4064, Note_on_c, 3, 43, 0
5, 4128, Note_on_c, 3, 40, 112
5, 4172, Note_on_c, 3, 40, 0
5, 4220, Note_on_c, 3, 38, 112
5, 4392, Note_on_c, 3, 38, 0
5, 4416, Note_on_c, 3, 33, 112
5, 4584, Note_on_c, 3, 33, 0
5, 4608, Note_on_c, 3, 38, 112
5, 4760, Note_on_c, 3, 38, 0
5, 4796, Note_on_c, 3, 33, 112
5, 4968, Note_on_c, 3, 33, 0
5, 4988, Note_on_c, 3, 38, 112
5, 5164, Note_on_c, 3, 38, 0
5, 5180, Note_on_c, 3, 33, 112
5, 5352, Note_on_c, 3, 33, 0
5, 5372, Note_on_c, 3, 38, 112
5, 5528, Note_on_c, 3, 38, 0
5, 5568, Note_on_c, 3, 33, 112
5, 5620, Note_on_c, 3, 33, 0
5, 5664, Note_on_c, 3, 42, 112
5, 5716, Note_on_c, 3, 42, 0
5, 5760, Note_on_c, 3, 35, 112
5, 5920, Note_on_c, 3, 35, 0
5, 5952, Note_on_c, 3, 42, 112
5, 6100, Note_on_c, 3, 42, 0
